ticker,bucket,score,annual_fee_rate,sector,current_weight_total,target_weight_final,weight_gap,current_market_value,target_market_value,order_value,effective_order_value,action,shares_est,brokerage_est,ttf_est,spread_est,total_cost_est,expected_holding_months,expected_gross_alpha_horizon,required_net_alpha_horizon,roundtrip_cost_ratio,expected_net_alpha_horizon,alpha_surplus,mom12_ex1,ret_6m,ret_3m,ret_20d,vol60,vol20,dd_6m,dist_ma200,dist_ma20,rsi14,breadth_ma200,breadth_slope,benchmark_ret_3m,benchmark_ret_6m,execute,decision_reason,trade_quality_score,trade_quality_signal,trade_quality_proba,trade_quality_label,trade_quality_overlay_applied,rebalance_overlay_applied,rebalance_score,rebalance_signal,rebalance_proba,rebalance_label,ml_trade_quality_edge,ml_rebalance_edge,deployment_ml_signal,deployment_ml_proba,core_deployment_multiplier_ml,opp_deployment_multiplier_ml,deployment_regime_ml,date,signal_date
ORA.PA,core,0.0,0.0,Communication,0.025712816095853012,0.0,-0.025712816095853012,2036.8746013641357,0.0,-2036.8746013641357,2036.8746013641357,SELL,222,2.036874601364136,0.0,1.018437300682068,3.0553119020462036,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,-0.0029603985782719056,-0.03189749735208591,-0.05227275542775811,-0.04225989962466559,0.14840444931709731,0.20190344901920687,-0.07727020837702803,-0.01740296557343668,-0.017667784745872273,50.45318799950336,0.7808219178082192,0.726027397260274,0.0385396738140491,0.16825316492309486,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.01599739595562199,0.3400260404437801,0.3400260404437801,0,,-0.01599739595562199,0.0,0.5,1.0,1.0,neutral,2024-05-02,2024-04-30
PAEEM.PA,monetary,0.10589006357339784,0.003,ETF,0.00027407232691754294,0.06882396308521498,0.06854989075829743,21.711000442504883,5451.980905199511,5430.269904757006,5427.750110626221,BUY,250,5.427750110626221,0.0,2.7138750553131104,8.141625165939331,18.0,0.08867670190720192,0.06,0.003,0.08567670190720192,0.02567670190720192,0.05766171018568733,0.09744295587740637,0.07429567431787198,0.0134054489343296,0.13333639875141337,0.1625364641862019,0.0,0.04594664967198181,0.020183485244233967,52.270978635929815,0.7808219178082192,0.726027397260274,0.0385396738140491,0.16825316492309486,True,PERMANENT_ETF,,,,,False,True,-0.018873193011986148,0.31126806988013855,0.31126806988013855,0,,-0.018873193011986148,0.0,0.5,1.0,1.0,neutral,2024-05-02,2024-04-30
PUB.PA,core,1.3773637324093095,0.0,Communication,0.009733744717494993,0.09132535086866012,0.08159160615116512,771.0714111328125,7234.457982027224,6463.386570894411,6457.723068237305,BUY,67,6.457723068237305,19.373169204711914,3.2288615341186526,29.059753807067874,10.0,0.1026731088619382,0.04583333333333334,0.013500000000000002,0.0891731088619382,0.043339775528604865,0.4939049807794922,0.44517109413132894,0.1121225091097462,0.039955930855864574,0.16304129823942734,0.21753982123850613,-0.010952415052118636,0.2478244562494143,0.015995719546384235,59.48276024742517,0.7808219178082192,0.726027397260274,0.0385396738140491,0.16825316492309486,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.01970715607540289,0.3029284392459711,0.3029284392459711,0,,-0.01970715607540289,0.0,0.5,1.0,1.0,neutral,2024-05-02,2024-04-30
RI.PA,core,0.0,0.0,Consumer,0.037132966268895194,0.0,-0.037132966268895194,2941.5368423461914,0.0,-2941.5368423461914,2941.5368423461914,SELL,23,2.9415368423461916,0.0,1.4707684211730958,4.412305263519287,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,-0.28248577541318276,-0.13190910437135883,-0.07431548403306754,-0.03989184266315027,0.16744228034233521,0.17661577933434663,-0.1724881845950128,-0.12445341485791406,-0.007825627922591005,44.48672696287124,0.7808219178082192,0.726027397260274,0.0385396738140491,0.16825316492309486,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.009049056987288773,0.4095094301271123,0.4095094301271123,0,,-0.009049056987288773,0.0,0.5,1.0,1.0,neutral,2024-05-02,2024-04-30
RNO.PA,core,1.459808985402508,0.0,Consumer,0.0,0.10651182110706528,0.10651182110706528,0.0,8437.474228776204,8437.474228776204,8395.950439453125,BUY,192,8.395950439453125,25.187851318359375,4.197975219726563,37.78177697753907,10.0,0.10507776207423983,0.04583333333333334,0.013500000000000002,0.09157776207423983,0.04574442874090649,0.437693733705365,0.44125815446040306,0.3454230723795082,-0.01599996990266661,0.3095886424398687,0.324399164861779,-0.07628450018619337,0.2162998706396917,-0.04501149206251642,32.91984653362282,0.7808219178082192,0.726027397260274,0.0385396738140491,0.16825316492309486,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.023988863857133298,0.26011136142866703,0.26011136142866703,0,,-0.023988863857133298,0.0,0.5,1.0,1.0,neutral,2024-05-02,2024-04-30
RUI.PA,core,1.4759678218098615,0.0,Energy,0.0,0.10811849959145452,0.10811849959145452,0.0,8564.749381572028,8564.749381572028,8542.55350112915,BUY,306,8.54255350112915,25.627660503387453,8.54255350112915,42.71276750564575,10.0,0.10554906146945431,0.04583333333333334,0.015,0.09054906146945431,0.04471572813612097,0.383805301353763,0.5962670979247895,0.3829787333386998,-0.016343850794513393,0.33790971474429177,0.18253785825475388,-0.04859484307359829,0.35828398618530044,-0.018630896127153407,32.25808963549741,0.7808219178082192,0.726027397260274,0.0385396738140491,0.16825316492309486,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.023379289530575005,0.26620710469424996,0.26620710469424996,0,,-0.023379289530575005,0.0,0.5,1.0,1.0,neutral,2024-05-02,2024-04-30
SGO.PA,core,1.2245907100490965,0.0,Industrials,0.0,0.07933415889763555,0.07933415889763555,0.0,6284.559912721595,6284.559912721595,6272.995903015137,BUY,87,6.272995903015137,18.81898770904541,3.1364979515075686,28.228481563568113,10.0,0.09821722904309865,0.04583333333333334,0.0135,0.08471722904309865,0.03888389570976532,0.4319192582783147,0.45536068736363644,0.1331005838552144,0.044780323617514606,0.23200079646224495,0.29933392994675573,-0.007708572954277626,0.19684694529736668,0.03205649716306791,59.52849681410386,0.7808219178082192,0.726027397260274,0.0385396738140491,0.16825316492309486,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.01970715607540289,0.3029284392459711,0.3029284392459711,0,,-0.01970715607540289,0.0,0.5,1.0,1.0,neutral,2024-05-02,2024-04-30
SPIE.PA,core,0.0,0.0,Industrials,0.00041473354824095033,0.0,-0.00041473354824095033,32.85366439819336,0.0,-32.85366439819336,32.85366439819336,SELL,1,0.03285366439819336,0.0,0.03285366439819336,0.06570732879638672,10.0,0.0625,0.04583333333333334,0.006,0.0565,0.010666666666666665,0.26868715832454204,0.3871753630749124,0.11772393894253175,-0.018943762920493157,0.20304272767070375,0.18433451559255057,-0.03337104910344468,0.176002274077538,0.006004177542231703,53.14682088037159,0.7808219178082192,0.726027397260274,0.0385396738140491,0.16825316492309486,False,REJECT_SMALL_ORDER,,,,,False,True,-0.01676424300706042,0.3323575699293958,0.3323575699293958,0,,-0.01676424300706042,0.0,0.5,1.0,1.0,neutral,2024-05-02,2024-04-30
STMPA.PA,core,0.0,0.0,Technology,0.0022320582334846217,0.0,-0.0022320582334846217,176.81543350219727,0.0,-176.81543350219727,176.81543350219727,SELL,5,0.17681543350219728,0.0,0.08840771675109864,0.2652231502532959,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,0.04088007557109008,0.07048552828492971,-0.08251042295934241,-0.03325612830601521,0.3116730511501968,0.29183156540784444,-0.19471011563206597,-0.09579516354946871,-0.022461562954155467,38.55500160582055,0.7808219178082192,0.726027397260274,0.0385396738140491,0.16825316492309486,False,REJECT_SMALL_ORDER,,,,,False,True,-0.0004657063581139277,0.49534293641886074,0.49534293641886074,0,,-0.0004657063581139277,0.0,0.5,1.0,1.0,neutral,2024-05-02,2024-04-30
SU.PA,core,1.1892439667297925,0.0,Industrials,0.0,0.06937100184641563,0.06937100184641563,0.0,5495.31530134257,5495.31530134257,5372.7530517578125,BUY,26,5.372753051757813,16.11825915527344,2.6863765258789063,24.177388732910156,10.0,0.09718628236295229,0.04583333333333334,0.0135,0.0836862823629523,0.03785294902961896,0.3482906474677181,0.5058807571445851,0.16585379275128775,0.052605775264564336,0.22476117744627003,0.24989560000207162,-0.013528993530451006,0.2179299446155989,0.022848886637304222,57.52104942246175,0.7808219178082192,0.726027397260274,0.0385396738140491,0.16825316492309486,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.01970715607540289,0.3029284392459711,0.3029284392459711,0,,-0.01970715607540289,0.0,0.5,1.0,1.0,neutral,2024-05-02,2024-04-30
TFI.PA,core,0.0,0.0,Communication,0.0007036890146629951,0.0,-0.0007036890146629951,55.74365234375,0.0,-55.74365234375,55.74365234375,SELL,7,0.05574365234375,0.0,0.05574365234375,0.1114873046875,10.0,0.0625,0.04583333333333334,0.005999999999999999,0.0565,0.010666666666666665,0.19632772048503666,0.37494143233515964,0.11420568848765678,0.05077471607036288,0.2526577233454701,0.2710435442756169,-0.031602697064266105,0.2029418931143372,0.021500407912584674,64.32097734858169,0.7808219178082192,0.726027397260274,0.0385396738140491,0.16825316492309486,False,REJECT_SMALL_ORDER,,,,,False,True,-0.020171351963848467,0.29828648036151534,0.29828648036151534,0,,-0.020171351963848467,0.0,0.5,1.0,1.0,neutral,2024-05-02,2024-04-30
VIV.PA,core,0.0,0.0,Communication,0.0009690932405250655,0.0,-0.0009690932405250655,76.76799774169922,0.0,-76.76799774169922,76.76799774169922,SELL,8,0.07676799774169922,0.0,0.07676799774169922,0.15353599548339844,10.0,0.0625,0.04583333333333334,0.006,0.0565,0.010666666666666665,0.028303907548432594,0.17213749891178565,-0.04611480673053159,-0.015696083981452946,0.1531397930108343,0.16079439704481335,-0.0620660829365538,0.07140177436628048,-0.010842967581938368,46.78490351872879,0.7808219178082192,0.726027397260274,0.0385396738140491,0.16825316492309486,False,REJECT_SMALL_ORDER,,,,,False,True,-0.01599739595562199,0.3400260404437801,0.3400260404437801,0,,-0.01599739595562199,0.0,0.5,1.0,1.0,neutral,2024-05-02,2024-04-30
AC.PA,core,0.0,0.0,Consumer,0.024150285769060642,0.0,-0.024150285769060642,1971.0036010742188,0.0,-1971.0036010742188,1971.0036010742188,SELL,52,1.9710036010742187,0.0,0.9855018005371093,2.956505401611328,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,0.2858942496419119,0.26114451839706754,-0.004988861242970044,-0.028258200080971907,0.20442420943103323,0.1979077299700555,-0.0812988796188242,0.10540717296412794,-0.02779642580461139,30.96230525961721,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.013647808570625497,0.36352191429374503,0.36352191429374503,0,,-0.013647808570625497,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
ACA.PA,core,1.1033765816844214,0.0,Financials,0.000341248631161645,0.0667016426718963,0.06636039404073465,27.850696563720703,5443.793881408264,5415.943184844543,5403.035133361816,BUY,388,5.403035133361817,16.20910540008545,2.7015175666809084,24.313658100128176,10.0,0.09468181696579563,0.04583333333333334,0.0135,0.08118181696579563,0.03534848363246229,0.3462956037653153,0.3541425758332679,0.2762686033439741,0.08184719226704495,0.12215069939908814,0.1094796913850727,0.0,0.24784142823477828,0.020389379178218814,67.99378365047579,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.023117108757540358,0.2688289124245964,0.2688289124245964,0,,-0.023117108757540358,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
ADP.PA,core,0.0,0.0,Industrials,0.013772613424189147,0.0,-0.013772613424189147,1124.0393142700195,0.0,-1124.0393142700195,1124.0393142700195,SELL,9,1.1240393142700196,0.0,0.5620196571350098,1.6860589714050294,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,-0.12481970516121466,0.1601769437253675,0.04295947972100067,0.07990110424471575,0.19618632623790613,0.20185453904157413,-0.006818139195891693,0.10735704029114035,0.03841585210681897,63.41461879640449,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,REJECT_DEADBAND,,,,,False,True,-0.01252129630087547,0.37478703699124527,0.37478703699124527,0,,-0.01252129630087547,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
AKE.PA,core,0.0,0.0,Materials,0.01712588921580866,0.0,-0.01712588921580866,1397.7138671875,0.0,-1397.7138671875,1397.7138671875,SELL,16,1.3977138671875,0.0,0.69885693359375,2.09657080078125,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,0.17471333159050695,0.03943106061352064,0.015116841242960977,-0.00656521511468533,0.24060174976925625,0.24540656672910027,-0.05669492229748918,0.021992494671445817,-0.013327022158955537,41.46422939922579,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.017606690498751788,0.32393309501248213,0.32393309501248213,0,,-0.017606690498751788,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
BNP.PA,core,0.0,0.0,Financials,0.0007577324938799435,0.0,-0.0007577324938799435,61.84164810180664,0.0,-61.84164810180664,61.84164810180664,SELL,1,0.06184164810180664,0.0,0.03092082405090332,0.09276247215270995,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,0.19443942981508444,0.2694937562778299,0.30479556661347096,0.06829660675995441,0.17513176677240302,0.13110304730946673,-0.009364968699377973,0.18300950013990192,0.010877776632790548,55.121792955620855,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,REJECT_SMALL_ORDER,,,,,False,True,-0.021337991734623616,0.2866200826537638,0.2866200826537638,0,,-0.021337991734623616,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
COFA.PA,core,0.0,0.0,Financials,0.0751750619765318,0.0,-0.0751750619765318,6135.344288825989,0.0,-6135.344288825989,6135.344288825989,SELL,469,6.135344288825989,0.0,6.135344288825989,12.270688577651978,10.0,0.0625,0.04583333333333334,0.005999999999999999,0.0565,0.010666666666666665,0.11805552105950934,0.3905067764675696,0.1577069367093782,0.05797342297423902,0.22238065133912263,0.31946109302130593,-0.0375426229645176,0.19403938829813638,-0.0009132462650979223,50.339367620585335,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.022071932116716816,0.2792806788328318,0.2792806788328318,0,,-0.022071932116716816,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
CS.PA,core,0.0,0.0,Financials,0.00038543312412659623,0.0,-0.00038543312412659623,31.45677375793457,0.0,-31.45677375793457,31.45677375793457,SELL,1,0.03145677375793457,0.0,0.015728386878967285,0.047185160636901854,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,0.24097948630636457,0.23353148941803004,0.06695969383359812,0.05154304153978928,0.1569326890755946,0.1481418220311583,-0.025361281840782457,0.1408978309789577,-0.009663664855870113,36.776849553818764,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,REJECT_SMALL_ORDER,,,,,False,True,-0.017754146557386195,0.32245853442613803,0.32245853442613803,0,,-0.017754146557386195,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
EDEN.PA,core,0.0,0.0,Financials,0.04116843661850854,0.0,-0.04116843661850854,3359.9244995117188,0.0,-3359.9244995117188,3359.9244995117188,SELL,83,3.359924499511719,0.0,1.6799622497558595,5.039886749267579,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,-0.2583025075594634,-0.13934423011136776,-0.059838428549293554,-0.05509214159874121,0.29290506140790984,0.2671485808954488,-0.2656089940907701,-0.17177451897131157,-0.06342797998304694,22.347645016803042,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.004014461176279297,0.459855388237207,0.459855388237207,0,,-0.004014461176279297,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
ENGI.PA,core,0.0,0.0,Utilities,0.0366230140364445,0.0,-0.0366230140364445,2988.9539709091187,0.0,-2988.9539709091187,2988.9539709091187,SELL,209,2.988953970909119,0.0,1.4944769854545594,4.483430956363678,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,0.18171823140072552,0.07308285142963711,0.14801631419074823,0.02271236665511278,0.11325722080893601,0.11374806950380678,-0.020800500489869478,0.10200840667369482,-0.003959136836518051,41.584202069792234,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.014733253664716034,0.35266746335283966,0.35266746335283966,0,,-0.014733253664716034,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
ERF.PA,core,0.0,0.0,Healthcare,0.02202968886309267,0.0,-0.02202968886309267,1797.9330139160156,0.0,-1797.9330139160156,1797.9330139160156,SELL,33,1.7979330139160157,0.0,1.7979330139160157,3.5958660278320314,10.0,0.0625,0.04583333333333334,0.006,0.0565,0.010666666666666665,-0.07458030057866705,0.048087799059990166,0.0021722811473356973,-0.02328863976480844,0.3058048755387486,0.26365310824379895,-0.10129873436352688,0.0007899820789265544,-0.0362788466518148,41.639328116011185,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.015362703101512587,0.34637296898487413,0.34637296898487413,0,,-0.015362703101512587,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
ESE.PA,monetary,0.17264768237173775,0.0014,Unknown,0.14418986224810848,0.15851197385455287,0.014322111606444393,11767.924423217773,12936.810531698253,1168.8861084804794,1157.5007629394531,BUY,48,1.1575007629394531,0.0,1.1575007629394531,2.3150015258789063,18.0,0.09307943047115214,0.06,0.004,0.08907943047115213,0.029079430471152135,0.18916399684859964,0.16200096525364782,0.024699245552931792,0.011370995363009229,0.10474251755138392,0.0749163865323428,-0.022451369821433143,0.08914428476769931,-0.012152992436199606,43.13831776242753,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,REJECT_DEADBAND,,,,,False,True,-0.018873193011986148,0.31126806988013855,0.31126806988013855,0,,-0.018873193011986148,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
ETDD.PA,monetary,0.1666642814126808,0.001,Unknown,0.17905550009765145,0.1559869014442269,-0.02306859865342456,14613.451735496521,12730.729044244315,-1882.7226912522055,1871.5199661254883,SELL,120,1.8715199661254882,0.0,1.8715199661254882,3.7430399322509764,18.0,0.09349992844238042,0.06,0.004,0.08949992844238042,0.02949992844238042,0.16107176017455171,0.16348900493366458,0.03859556565719324,0.02148413195021437,0.10907865171970824,0.09126620175652923,-0.022205414538190804,0.10787405384934945,-0.009337796069035842,36.344078082475484,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,REJECT_DEADBAND,,,,,False,True,-0.018873193011986148,0.31126806988013855,0.31126806988013855,0,,-0.018873193011986148,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
FR.PA,core,0.0,0.0,Consumer,0.012372568176199724,0.0,-0.012372568176199724,1009.7758951187134,0.0,-1009.7758951187134,1009.7758951187134,SELL,91,1.0097758951187135,0.0,0.5048879475593567,1.51466384267807,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,-0.37509606799008743,-0.1367135050437065,0.09099744003721466,-0.03870144910352258,0.33064402014489935,0.35382895947263376,-0.18545947515464822,-0.11754073359623718,-0.0472509006718862,40.76169617137652,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,REJECT_DEADBAND,,,,,False,True,-0.01211609774725743,0.3788390225274257,0.3788390225274257,0,,-0.01211609774725743,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
GET.PA,core,0.0,0.0,Industrials,0.058087987183044594,0.0,-0.058087987183044594,4740.798225402832,0.0,-4740.798225402832,4740.798225402832,SELL,294,4.740798225402832,0.0,4.740798225402832,9.481596450805664,10.0,0.0625,0.04583333333333334,0.006,0.0565,0.010666666666666665,0.02192975625949467,0.0009430971579427183,0.0614814748599648,0.01212515938919334,0.18437231282881628,0.17935152166675478,-0.024968426218501483,0.06068557314019807,0.01528361174287518,51.35645371625192,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.014084088692717314,0.3591591130728269,0.3591591130728269,0,,-0.014084088692717314,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
GLE.PA,core,0.0,0.0,Financials,0.06385259769250083,0.0,-0.06385259769250083,5211.271667480469,0.0,-5211.271667480469,5211.271667480469,SELL,200,5.211271667480469,0.0,2.6056358337402346,7.816907501220704,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,0.14089819718021923,0.2455318029427238,0.26274614899866,0.15818414380953372,0.2383643273724055,0.2233812102863267,0.0,0.18683658577387185,0.05172672514287435,74.01913054800386,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.022843572621939725,0.27156427378060277,0.27156427378060277,0,,-0.022843572621939725,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
GTT.PA,core,0.0,0.0,Energy,0.07177697584605983,0.0,-0.07177697584605983,5858.012580871581,0.0,-5858.012580871581,5858.012580871581,SELL,49,5.8580125808715815,0.0,5.8580125808715815,11.716025161743163,10.0,0.0625,0.04583333333333334,0.006000000000000001,0.0565,0.010666666666666665,0.4206518235949177,0.09612641231139651,-0.063636443721942,0.012093626338413044,0.2290709582073012,0.22394358429353586,-0.11324516482762281,0.06183696668978089,-0.0017520553305938602,48.71792847216639,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.017606690498751788,0.32393309501248213,0.32393309501248213,0,,-0.017606690498751788,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
KER.PA,core,0.0,0.0,Consumer,0.007625139802981528,0.0,-0.007625139802981528,622.31884765625,0.0,-622.31884765625,622.31884765625,SELL,2,0.62231884765625,0.0,0.311159423828125,0.933478271484375,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,-0.3295527021634409,-0.15432255277669082,-0.23161465789706315,-0.03454579077846098,0.34631529426814867,0.1837517063551994,-0.24832643497124796,-0.17590039449888661,-0.04240061601714107,35.08775279431799,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,REJECT_DEADBAND,,,,,False,True,-0.005285175942828267,0.4471482405717173,0.4471482405717173,0,,-0.005285175942828267,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
MC.PA,core,0.0,0.0,Consumer,0.0437440135639787,0.0,-0.0437440135639787,3570.1278686523438,0.0,-3570.1278686523438,3570.1278686523438,SELL,5,3.5701278686523437,0.0,1.7850639343261718,5.355191802978515,10.0,0.0625,0.04583333333333334,0.004499999999999999,0.058,0.012166666666666666,-0.0392380120627307,0.08293283085378134,-0.11974000210214408,-0.060230127737238015,0.1901557722459323,0.16769670539656126,-0.14999639187597857,-0.014023101404824101,-0.04347880028779583,26.594754150322913,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.01159746039922137,0.3840253960077863,0.3840253960077863,0,,-0.01159746039922137,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
NEX.PA,core,1.3257149645096424,0.0,Industrials,0.0568818005352814,0.09836395099147509,0.04148215045619369,4642.356399536133,8027.884368493186,3385.5279689570534,3346.8150787353516,BUY,31,3.3468150787353514,10.040445236206056,3.3468150787353514,16.734075393676758,10.0,0.10116668646486457,0.04583333333333334,0.015,0.08616668646486457,0.04033335313153123,0.3898769267796385,0.5597306184859301,0.19442531706093402,0.1358398891847905,0.2556089943217116,0.2565259285754365,-0.02543859480425492,0.346115990982808,0.02865730367125985,69.75961963008791,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,True,ML_FALLBACK_SELECTION,,,,,False,True,-0.02263834265417186,0.2736165734582814,0.2736165734582814,0,,-0.02263834265417186,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
NK.PA,core,0.0,0.0,Materials,0.0008612664902243794,0.0,-0.0008612664902243794,70.2914810180664,0.0,-70.2914810180664,70.2914810180664,SELL,2,0.07029148101806641,0.0,0.07029148101806641,0.14058296203613282,10.0,0.0625,0.04583333333333334,0.006,0.0565,0.010666666666666665,-0.013881039199732603,0.4439413490456938,0.2711030147707989,0.0823252531148222,0.33273832604564385,0.1739603714729007,-0.0016750547990359577,0.2698627194867351,0.038285059936157495,75.51571999436563,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,REJECT_SMALL_ORDER,,,,,False,True,-0.01991124678131707,0.3008875321868293,0.3008875321868293,0,,-0.01991124678131707,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
OR.PA,core,0.0,0.0,Consumer,0.05406593148748193,0.0,-0.05406593148748193,4412.541809082031,0.0,-4412.541809082031,4412.541809082031,SELL,10,4.412541809082032,0.0,2.206270904541016,6.618812713623047,10.0,0.0625,0.04583333333333334,0.0045000000000000005,0.057999999999999996,0.012166666666666659,0.09919717331179001,0.06299163588897061,0.03928674433610535,0.025402610266722192,0.17637831945040103,0.13650706924646586,-0.010505581313207557,0.07463669845015453,0.005465458402676315,46.41000621411605,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.014084088692717314,0.3591591130728269,0.3591591130728269,0,,-0.014084088692717314,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
ORA.PA,core,0.0,0.0,Communication,0.026180671428956984,0.0,-0.026180671428956984,2136.711679458618,0.0,-2136.711679458618,2136.711679458618,SELL,222,2.1367116794586183,0.0,1.0683558397293091,3.2050675191879274,10.0,0.0625,0.04583333333333334,0.0045,0.058,0.012166666666666666,6.299248611907338e-05,-0.021554799813401804,0.011220037174766606,0.02631579764425207,0.1442464059186645,0.08559236907279918,-0.0507169053894333,0.005178756894606895,0.006947678764933629,55.629104921249976,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,False,ML_REJECT_NEGATIVE_NET_EDGE,,,,,False,True,-0.01599739595562199,0.3400260404437801,0.3400260404437801,0,,-0.01599739595562199,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
PAEEM.PA,monetary,0.0692116415093001,0.003,ETF,0.0002631285888166427,0.07135321473337458,0.07109008614455793,21.475000381469727,5823.427703198296,5801.952702816826,5798.250102996826,BUY,270,5.7982501029968265,0.0,2.8991250514984133,8.69737515449524,18.0,0.08757634924527899,0.06,0.0030000000000000005,0.08457634924527899,0.02457634924527899,0.038555356583856115,0.054293993478244484,0.021424848198702273,-0.031783613686044765,0.1267760000687775,0.11674676864561025,-0.06318015523835974,0.025684339544831625,-0.03980669650905677,26.57216213608264,0.7671232876712328,0.7671232876712328,0.07245524428997188,0.14256823686824496,True,PERMANENT_ETF,,,,,False,True,-0.01682761834676453,0.3317238165323547,0.3317238165323547,0,,-0.01682761834676453,0.0,0.5,1.0,1.0,neutral,2024-06-03,2024-05-31
